latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-0.11934,103.1152,303.53,1.04,1.02,2026-09-17,2053,A,43,6.1NRT,292.33,4.34,N
-0.12935,103.11634,324.56,1.04,1.02,2026-09-17,2053,A,100,6.1NRT,293.9,23.21,N
0.07074,101.05744,301.16,1.02,1.01,2026-09-17,2053,A,34,6.1NRT,285.51,3.96,N
-0.39167,102.71125,304.36,1.02,1.01,2026-09-17,2053,A,60,6.1NRT,292.3,5.08,N
-0.40051,102.70996,316.03,1.02,1.01,2026-09-17,2053,A,92,6.1NRT,293.08,13.45,N
-0.40935,102.70867,312.1,1.02,1.01,2026-09-17,2053,A,84,6.1NRT,292.27,10.14,N
-0.86881,102.31536,325.56,1.01,1,2026-09-17,2053,A,100,6.1NRT,283.92,24.17,N
-0.87014,102.32418,301.07,1.01,1,2026-09-17,2053,A,18,6.1NRT,283.14,4.23,N
-0.87758,102.31399,302.99,1.01,1,2026-09-17,2053,A,32,6.1NRT,285.86,5.08,N
-1.17815,104.24746,305.13,1.2,1.09,2026-09-17,2053,A,63,6.1NRT,275.25,10.62,N
-1.12743,102.86484,309.28,1.04,1.02,2026-09-17,2053,A,77,6.1NRT,291.82,8.46,N
-1.13634,102.8635,303.68,1.04,1.02,2026-09-17,2053,A,36,6.1NRT,291.23,4.41,N
-1.55004,104.39507,301.45,1.24,1.1,2026-09-17,2053,A,41,6.1NRT,287.22,4.7,N
-1.55164,104.40583,301.26,1.24,1.11,2026-09-17,2053,A,39,6.1NRT,287.6,4.61,N
-1.82636,105.86954,302.06,1.57,1.24,2026-09-17,2053,A,45,6.1NRT,290.12,7.01,N
-2.78936,110.98678,309.02,4.22,1.9,2026-09-17,2053,A,64,6.1NRT,286.4,70.39,N
-2.79411,110.97837,308.62,4.22,1.9,2026-09-17,2053,A,62,6.1NRT,286.82,70.99,N
-1.82224,103.93581,324.86,1.17,1.08,2026-09-17,2053,A,100,6.1NRT,279.86,30.29,N
-1.82374,103.94601,321.07,1.17,1.08,2026-09-17,2053,A,93,6.1NRT,281.62,24.22,N
-1.83017,103.92426,311.6,1.17,1.08,2026-09-17,2053,A,83,6.1NRT,276.91,15.24,N
-1.83167,103.93444,337.08,1.17,1.08,2026-09-17,2053,A,100,6.1NRT,278.52,49.7,N
-1.83317,103.94464,325.75,1.17,1.08,2026-09-17,2053,A,77,6.1NRT,279.66,29.04,N
-1.83468,103.95484,333.33,1.18,1.08,2026-09-17,2053,A,94,6.1NRT,283.41,40.65,N
-1.83619,103.96506,341.69,1.18,1.08,2026-09-17,2053,A,100,6.1NRT,287.49,56.43,N
-1.8377,103.97528,369.9,1.18,1.08,2026-09-17,2053,A,100,6.1NRT,293.33,145.67,N
-1.83921,103.98553,318.43,1.18,1.08,2026-09-17,2053,A,70,6.1NRT,287.69,19.56,N
-1.84261,103.94326,322.94,1.17,1.08,2026-09-17,2053,A,75,6.1NRT,276.63,24.68,N
-1.84412,103.95347,374.51,1.18,1.08,2026-09-17,2053,A,100,6.1NRT,287.28,165.65,N
-1.84563,103.96368,388.99,1.18,1.08,2026-09-17,2053,A,100,6.1NRT,291.7,243.46,N
-1.84715,103.97391,366.91,1.18,1.08,2026-09-17,2053,A,100,6.1NRT,289.87,133.51,N
-1.85356,103.95209,304.34,1.18,1.08,2026-09-17,2053,A,57,6.1NRT,277.51,8.54,N
-1.85508,103.9623,304.16,1.18,1.08,2026-09-17,2053,A,11,6.1NRT,278.97,7.7,N
-2.44522,105.94162,302.16,1.63,1.26,2026-09-17,2053,A,47,6.1NRT,290.51,8.05,N
-2.04223,102.6786,301.72,1.04,1.02,2026-09-17,2053,A,44,6.1NRT,288.78,4.37,N
-2.3871,104.30579,303.26,1.25,1.11,2026-09-17,2053,A,33,6.1NRT,283.01,8.76,N
-2.40334,104.34796,301.42,1.26,1.11,2026-09-17,2053,A,21,6.1NRT,280.47,7.39,N
-2.40498,104.3589,306.96,1.26,1.12,2026-09-17,2053,A,46,6.1NRT,284.27,11.93,N
-2.4588,103.42282,309.74,1.12,1.06,2026-09-17,2053,A,78,6.1NRT,287.92,11.34,N
-2.46028,103.4326,301.17,1.12,1.06,2026-09-17,2053,A,38,6.1NRT,287.58,5.02,N
-2.4422,103.18892,302.59,1.1,1.04,2026-09-17,2053,A,50,6.1NRT,281.77,6.44,N
-2.69998,103.05585,301.6,1.09,1.04,2026-09-17,2053,A,41,6.1NRT,284.78,5.13,N
-2.82,103.81669,305.25,1.19,1.08,2026-09-17,2053,A,64,6.1NRT,290.22,7.45,N
-2.82949,103.81531,300.57,1.19,1.08,2026-09-17,2053,A,15,6.1NRT,290.01,3.8,N
-3.07805,105.30446,306.31,1.49,1.21,2026-09-17,2053,A,49,6.1NRT,292.72,10.41,N
-3.07995,105.31744,308.93,1.5,1.21,2026-09-17,2053,A,76,6.1NRT,292.95,13.64,N
-3.08185,105.33046,312.79,1.5,1.21,2026-09-17,2053,A,86,6.1NRT,292.95,19.1,N
-3.0867,105.28999,306.42,1.49,1.21,2026-09-17,2053,A,23,6.1NRT,292.62,10.23,N
-3.09243,105.32895,326.71,1.5,1.21,2026-09-17,2053,A,100,6.1NRT,293.11,43.03,N
-2.92758,103.78503,307.48,1.19,1.08,2026-09-17,2053,A,64,6.1NRT,288.53,10.2,N
-2.828,102.98619,302.21,1.08,1.04,2026-09-17,2053,A,13,6.1NRT,291.38,4.23,N
-2.95729,103.85477,305.47,1.2,1.09,2026-09-17,2053,A,45,6.1NRT,292.14,7.01,N
-2.95884,103.86518,314.2,1.2,1.09,2026-09-17,2053,A,89,6.1NRT,292.24,15.26,N
-3.03714,104.39471,305.76,1.29,1.13,2026-09-17,2053,A,66,6.1NRT,292.24,8.45,N
-2.96837,103.8638,326.73,1.2,1.09,2026-09-17,2053,A,100,6.1NRT,291.59,31.31,N
-3.09299,104.70385,302.89,1.36,1.15,2026-09-17,2053,A,52,6.1NRT,287.99,7.62,N
-2.84759,102.99295,319.64,1.08,1.04,2026-09-17,2053,A,99,6.1NRT,292.41,17.85,N
-3.06528,104.44827,308.51,1.3,1.13,2026-09-17,2053,A,35,6.1NRT,291.63,10.05,N
-3.06697,104.4596,314.78,1.31,1.13,2026-09-17,2053,A,83,6.1NRT,292.08,17,N
-2.85101,102.95399,313.25,1.08,1.04,2026-09-17,2053,A,87,6.1NRT,293,11.79,N
-2.85242,102.9634,354.62,1.08,1.04,2026-09-17,2053,A,100,6.1NRT,297.29,79.74,N
-2.85668,102.99164,305.51,1.08,1.04,2026-09-17,2053,A,44,6.1NRT,291.57,5.93,N
-3.01431,104.04027,333.28,1.23,1.1,2026-09-17,2053,A,100,6.1NRT,289.3,42.8,N
-3.01591,104.05097,320.92,1.23,1.1,2026-09-17,2053,A,100,6.1NRT,289.33,23.43,N
-3.07689,104.45818,318.86,1.31,1.13,2026-09-17,2053,A,79,6.1NRT,291.83,21.47,N
-2.86008,102.95267,304.69,1.08,1.04,2026-09-17,2053,A,61,6.1NRT,292.55,5.6,N
-2.8615,102.96207,312.21,1.08,1.04,2026-09-17,2053,A,84,6.1NRT,294.27,11.01,N
-3.02074,104.01756,309.11,1.22,1.1,2026-09-17,2053,A,49,6.1NRT,286.83,10.92,N
-3.02234,104.02822,367.68,1.23,1.1,2026-09-17,2053,A,100,6.1NRT,292.77,145,N
-3.02395,104.03889,338.58,1.23,1.1,2026-09-17,2053,A,100,6.1NRT,291.48,53.4,N
-3.0851,104.44541,328.42,1.3,1.13,2026-09-17,2053,A,100,6.1NRT,292.75,35.75,N
-3.08681,104.45675,325.71,1.31,1.13,2026-09-17,2053,A,95,6.1NRT,291.7,31.54,N
-3.09501,104.44398,331.89,1.3,1.13,2026-09-17,2053,A,100,6.1NRT,292.39,44.19,N
-3.09467,104.43726,317.74,1.3,1.13,2026-09-17,2053,A,96,6.1NRT,291.49,21.63,N
-3.0963,104.4486,323.09,1.31,1.13,2026-09-17,2053,A,100,6.1NRT,292.01,29.59,N
-3.16386,104.84532,301.34,1.39,1.17,2026-09-17,2053,A,40,6.1NRT,289.64,6.56,N
-3.13959,104.60667,321.56,1.34,1.15,2026-09-17,2053,A,100,6.1NRT,290.35,29.39,N
-3.12108,104.41034,314.1,1.3,1.13,2026-09-17,2053,A,89,6.1NRT,290.24,17.55,N
-3.12273,104.42164,324.14,1.3,1.13,2026-09-17,2053,A,100,6.1NRT,291.07,31.55,N
-3.13097,104.40891,302.34,1.3,1.13,2026-09-17,2053,A,48,6.1NRT,288.71,6.65,N
-3.1342,104.36247,304.53,1.29,1.13,2026-09-17,2053,A,38,6.1NRT,289.04,7.28,N
-3.00534,103.30614,301.43,1.12,1.06,2026-09-17,2053,A,41,6.1NRT,290.15,4.47,N
-3.14542,104.23603,305.09,1.27,1.12,2026-09-17,2053,A,63,6.1NRT,283.17,9.59,N
-3.3523,105.43596,301.26,1.54,1.22,2026-09-17,2053,A,39,6.1NRT,291.23,8.07,N
-3.35423,105.44939,306.1,1.55,1.23,2026-09-17,2053,A,67,6.1NRT,291.4,13.36,N
-3.34189,105.28874,300.55,1.5,1.21,2026-09-17,2053,A,30,6.1NRT,288.79,7.07,N
-3.42513,104.87,302.39,1.41,1.17,2026-09-17,2053,A,20,6.1NRT,279.08,8.68,N
-3.4354,104.86854,349.43,1.41,1.17,2026-09-17,2053,A,100,6.1NRT,284.79,99.96,N
-3.43724,104.88078,320.66,1.41,1.18,2026-09-17,2053,A,84,6.1NRT,283.78,28.81,N
-3.43304,104.86326,328.42,1.41,1.17,2026-09-17,2053,A,100,6.1NRT,281.34,42.22,N
-3.43479,104.8755,330.45,1.41,1.18,2026-09-17,2053,A,100,6.1NRT,284.57,46.16,N
-3.44507,104.87403,322.8,1.41,1.18,2026-09-17,2053,A,93,6.1NRT,283.85,31.88,N
-3.38998,104.01598,300.92,1.24,1.11,2026-09-17,2053,A,35,6.1NRT,285.88,6.64,N
-3.70672,105.74824,306.99,1.65,1.26,2026-09-17,2053,A,70,6.1NRT,290.19,15.72,N
-3.75307,105.75632,309.33,1.65,1.26,2026-09-17,2053,A,77,6.1NRT,290.04,17.53,N
-3.7545,105.7506,305.78,1.65,1.26,2026-09-17,2053,A,66,6.1NRT,290.02,14.16,N
-3.75654,105.76501,306.37,1.66,1.27,2026-09-17,2053,A,68,6.1NRT,289.75,15.09,N
-3.72154,105.44135,303.65,1.57,1.23,2026-09-17,2053,A,56,6.1NRT,283.45,13.29,N
-3.78287,105.55901,303.54,1.6,1.25,2026-09-17,2053,A,53,6.1NRT,291.17,9.24,N
-3.78491,105.57294,310.41,1.6,1.25,2026-09-17,2053,A,80,6.1NRT,291.96,18.08,N
-3.80276,105.21848,304.79,1.51,1.21,2026-09-17,2053,A,62,6.1NRT,290.4,10.89,N
-3.80467,105.23164,303.26,1.51,1.21,2026-09-17,2053,A,54,6.1NRT,291.3,9.51,N
-4.59761,104.27424,302.57,1.33,1.14,2026-09-17,2053,A,50,6.1NRT,291.35,6.41,N
-4.02833,137.79956,308.48,1.19,1.08,2026-09-17,2316,T,53,6.1NRT,284.81,9.66,D
-4.06665,137.73018,313.79,1.2,1.09,2026-09-17,2316,T,53,6.1NRT,289.96,14.05,D
-4.06813,137.7403,324.28,1.2,1.09,2026-09-17,2316,T,80,6.1NRT,286.93,26.73,D
-4.07286,137.77281,325.82,1.19,1.09,2026-09-17,2316,T,84,6.1NRT,287.23,30,D
-4.27444,138.71663,312.08,1.07,1.03,2026-09-17,2316,T,20,6.1NRT,292.53,10.33,D
-4.2835,138.71547,345.3,1.07,1.03,2026-09-17,2316,T,94,6.1NRT,296.01,55.52,D
-4.28481,138.7245,348.35,1.07,1.03,2026-09-17,2316,T,95,6.1NRT,294.31,63.29,D
-4.28609,138.73334,312.93,1.07,1.03,2026-09-17,2316,T,72,6.1NRT,291.46,12.62,D
-5.65742,139.28127,330.05,1.01,1.01,2026-09-17,2316,T,85,6.1NRT,294.3,25.55,D
-6.2875,139.56212,316.45,1,1,2026-09-17,2316,T,73,6.1NRT,287.22,11.31,D
-6.70508,140.80716,314.79,1.03,1.01,2026-09-17,2316,T,0,6.1NRT,292.19,9.47,D
-7.07703,138.82576,313.22,1.02,1.01,2026-09-17,2316,T,68,6.1NRT,294.22,8.49,D
-7.25891,138.86989,311.04,1.02,1.01,2026-09-17,2316,T,64,6.1NRT,294.87,6.5,D
-7.38249,139.47771,312.81,1,1,2026-09-17,2316,T,67,6.1NRT,296.1,6.23,D
-7.38376,139.48653,318.58,1,1,2026-09-17,2316,T,76,6.1NRT,296.87,11.03,D
-7.49055,139.07065,328.77,1.01,1,2026-09-17,2316,T,84,6.1NRT,294.58,23.59,D
-7.45113,138.35124,313.12,1.04,1.02,2026-09-17,2316,T,57,6.1NRT,296.42,6.82,D
-7.80951,140.66437,316.24,1.04,1.02,2026-09-17,2316,T,42,6.1NRT,295.76,9.48,D
-7.49439,138.26958,410.02,1.05,1.02,2026-09-17,2316,T,100,6.1NRT,303.76,336.23,D
-7.49574,138.27884,352.93,1.05,1.02,2026-09-17,2316,T,97,6.1NRT,299.08,68.01,D
-7.50341,138.2683,379.16,1.05,1.02,2026-09-17,2316,T,100,6.1NRT,297.76,155.42,D
-7.50475,138.27756,360.1,1.05,1.02,2026-09-17,2316,T,100,6.1NRT,296.26,87.27,D
-7.62439,138.7197,317.71,1.02,1.01,2026-09-17,2316,T,73,6.1NRT,293.08,10.87,D
-7.6257,138.72871,324.57,1.02,1.01,2026-09-17,2316,T,80,6.1NRT,294.6,17.52,D
-7.83014,139.17883,310.15,1,1,2026-09-17,2316,T,44,6.1NRT,293.67,5.52,D
-7.82361,139.07114,314.02,1.01,1,2026-09-17,2316,T,69,6.1NRT,294.83,7.83,D
-7.81884,138.72545,319.37,1.02,1.01,2026-09-17,2316,T,61,6.1NRT,290.07,12.24,D
-7.82773,138.72418,367.56,1.02,1.01,2026-09-17,2316,T,100,6.1NRT,292.64,105.79,D
-8.13078,140.39111,309.34,1.02,1.01,2026-09-17,2316,T,65,6.1NRT,290.16,5.4,D
-8.29986,141.47192,326.78,1.12,1.05,2026-09-17,2316,T,84,6.1NRT,293.48,22.63,D
-8.30916,141.47069,321.65,1.12,1.05,2026-09-17,2316,T,70,6.1NRT,293.59,16.43,D
-8.33192,141.49792,314.5,1.12,1.06,2026-09-17,2316,T,51,6.1NRT,292.86,10.61,D
-10.61082,142.30533,319.88,1.32,1.14,2026-09-17,2316,T,54,6.1NRT,291.35,18.96,D
-11.31692,142.16335,311.53,1.32,1.14,2026-09-17,2316,T,49,6.1NRT,294.19,9.99,D
-11.97654,142.59247,314.83,1.44,1.19,2026-09-17,2316,T,62,6.1NRT,293.17,13.56,D
-11.97169,135.67625,311.51,1.25,1.11,2026-09-17,2318,T,41,6.1NRT,294.51,7.69,D
-6.77901,111.07902,315.48,1.47,1.2,2026-09-18,0054,T,60,6.1NRT,294.4,11.92,D
-6.81908,111.20422,315.4,1.44,1.19,2026-09-18,0054,T,62,6.1NRT,295.76,8.73,D
-7.31894,112.49181,321.86,1.18,1.08,2026-09-18,0054,T,74,6.1NRT,297.71,14.98,D
-7.72273,113.91294,321.9,1.03,1.01,2026-09-18,0054,T,74,6.1NRT,300.74,12.61,D
18.09827,120.49258,315.89,1,1,2026-09-18,0050,T,36,6.1NRT,299.33,8.12,D
-7.54831,112.46702,312.14,1.17,1.08,2026-09-18,0054,T,54,6.1NRT,296.75,5.71,D
15.37645,120.60763,313.47,1.02,1.01,2026-09-18,0050,T,67,6.1NRT,297.31,6.06,D
-7.54984,112.47741,311.67,1.17,1.08,2026-09-18,0054,T,52,6.1NRT,296.75,5.42,D
-7.78062,114.06151,311.43,1.02,1.01,2026-09-18,0054,T,37,6.1NRT,297.77,4.53,D
15.43106,119.96694,308.38,1,1,2026-09-18,0050,T,54,6.1NRT,293.46,4.52,D
-7.54713,112.3927,311.91,1.19,1.08,2026-09-18,0054,T,53,6.1NRT,296.74,5.64,D
14.83121,120.28495,312.68,1.01,1.01,2026-09-18,0050,T,48,6.1NRT,297.58,7.61,D
-7.78951,114.06026,311.65,1.02,1.01,2026-09-18,0054,T,30,6.1NRT,298,4.15,D
14.82988,120.29407,311.46,1.01,1.01,2026-09-18,0050,T,36,6.1NRT,296.93,6.47,D
-8.46992,117.26143,320.5,1.18,1.08,2026-09-18,0054,T,64,6.1NRT,303.2,12.34,D
-7.6925,111.43178,311.78,1.35,1.15,2026-09-18,0054,T,53,6.1NRT,294.94,7.15,D
-7.66473,110.91064,314.09,1.46,1.2,2026-09-18,0054,T,67,6.1NRT,294.3,12.23,D
-7.79134,111.75124,316.11,1.28,1.12,2026-09-18,0054,T,70,6.1NRT,292.57,18,D
-7.97375,112.4858,307.68,1.16,1.07,2026-09-18,0054,T,28,6.1NRT,292.28,7.2,D
-8.11344,112.9299,321.12,1.1,1.05,2026-09-18,0054,T,60,6.1NRT,292.81,18.14,D
-8.27057,112.74667,309.29,1.12,1.05,2026-09-18,0054,T,43,6.1NRT,296.65,4.49,D
-8.29252,112.70297,311.75,1.12,1.06,2026-09-18,0054,T,60,6.1NRT,298.87,6.76,D
-8.33394,112.23095,314.29,1.18,1.08,2026-09-18,0054,T,0,6.1NRT,297.55,7.13,D
-9.72306,119.74174,313.62,1.82,1.32,2026-09-18,0054,T,62,6.1NRT,297.63,20.41,D
1.08541,124.68952,334.1,3.06,1.66,2026-09-18,0052,T,86,6.1NRT,295.54,155.36,D
1.08374,124.6841,332.04,3.06,1.66,2026-09-18,0052,T,84,6.1NRT,295.55,141.15,D
-0.62468,123.16284,310.15,2.46,1.51,2026-09-18,0054,T,21,6.1NRT,293.84,16.86,D
-1.16106,121.64556,304.87,1.89,1.34,2026-09-18,0054,T,24,6.1NRT,291.63,9.52,D
-1.46149,121.65163,318.7,1.91,1.35,2026-09-18,0054,T,78,6.1NRT,290.52,36.51,D
-1.49786,121.17302,323.19,1.76,1.3,2026-09-18,0054,T,82,6.1NRT,291.95,42.49,D
-1.89594,115.86487,327.98,1,1,2026-09-18,0054,T,84,6.1NRT,291.38,23.31,D
-1.81796,113.9836,312.9,1.13,1.06,2026-09-18,0054,T,69,6.1NRT,292.76,9.58,D
-1.72036,112.82182,314.93,1.33,1.14,2026-09-18,0054,T,62,6.1NRT,286.37,16.25,D
-1.92391,114.01274,312.68,1.13,1.06,2026-09-18,0054,T,69,6.1NRT,292.15,9.3,D
-1.86082,113.37373,308.66,1.22,1.1,2026-09-18,0054,T,46,6.1NRT,287.54,8.13,D
-1.95185,114.00881,314.31,1.13,1.06,2026-09-18,0054,T,71,6.1NRT,292.51,10.5,D
-2.21274,115.50045,314.69,1.01,1,2026-09-18,0054,T,47,6.1NRT,295.84,7.1,D
-2.3296,116.12804,311.29,1,1,2026-09-18,0054,T,48,6.1NRT,297.28,4.13,D
-1.51835,110.2586,321.84,2.08,1.4,2026-09-18,0054,T,75,6.1NRT,293.15,40.46,D
-2.04654,113.95942,309.85,1.13,1.06,2026-09-18,0054,T,43,6.1NRT,293.2,6.32,D
-2.35773,115.86808,316.03,1,1,2026-09-18,0054,T,71,6.1NRT,293.5,11.3,D
-2.35899,115.87684,324.05,1,1,2026-09-18,0054,T,80,6.1NRT,294.49,18.96,D
-2.32628,115.58617,312.82,1.01,1,2026-09-18,0054,T,61,6.1NRT,293.37,7.84,D
-2.36654,115.86689,327.9,1,1,2026-09-18,0054,T,83,6.1NRT,293.45,22.37,D
-2.3678,115.87566,331.73,1,1,2026-09-18,0054,T,86,6.1NRT,294.47,27.23,D
-2.07907,113.74419,319.67,1.16,1.07,2026-09-18,0054,T,74,6.1NRT,291.34,16.49,D
-2.08997,113.75301,315.91,1.16,1.07,2026-09-18,0054,T,42,6.1NRT,289.84,10.74,D
-2.124,113.78942,331.33,1.15,1.07,2026-09-18,0054,T,86,6.1NRT,293.87,29.36,D
-2.26268,114.00053,311.19,1.12,1.05,2026-09-18,0054,T,35,6.1NRT,289.64,7.73,D
-2.28628,113.96723,307.61,1.12,1.06,2026-09-18,0054,T,39,6.1NRT,289.9,4.75,D
-3.07948,118.89857,304.84,1.27,1.12,2026-09-18,0054,T,32,6.1NRT,293,3.86,D
-3.08111,118.9104,317.29,1.28,1.12,2026-09-18,0054,T,76,6.1NRT,296.01,17.52,D
-3.08928,118.89684,307.74,1.27,1.12,2026-09-18,0054,T,32,6.1NRT,292.55,5.99,D
-3.09094,118.9088,327.51,1.28,1.12,2026-09-18,0054,T,84,6.1NRT,295.71,31.97,D
-1.9853,111.1162,308.67,1.75,1.3,2026-09-18,0054,T,56,6.1NRT,291.37,10.42,D
-2.0152,111.08102,308.51,1.76,1.3,2026-09-18,0054,T,55,6.1NRT,291.52,10.82,D
-2.01737,111.09631,309.46,1.75,1.3,2026-09-18,0054,T,58,6.1NRT,291.19,11.73,D
-2.01496,111.08984,313.81,1.75,1.3,2026-09-18,0054,T,68,6.1NRT,291.62,18.19,D
-2.62772,114.2844,309.88,1.08,1.04,2026-09-18,0054,T,21,6.1NRT,293.56,5.73,D
-2.25642,111.48473,340.9,1.62,1.25,2026-09-18,0054,T,91,6.1NRT,296.41,79.29,D
-2.25843,111.49886,317.22,1.62,1.25,2026-09-18,0054,T,43,6.1NRT,293.65,19.14,D
-2.26744,111.48316,315.31,1.62,1.25,2026-09-18,0054,T,35,6.1NRT,293.92,15.9,D
-2.25742,111.47786,332.79,1.62,1.25,2026-09-18,0054,T,86,6.1NRT,296.78,54.71,D
-2.25954,111.492,328.81,1.62,1.25,2026-09-18,0054,T,84,6.1NRT,295.22,43.2,D
-2.15477,110.21516,316.46,2.04,1.39,2026-09-18,0054,T,71,6.1NRT,293.53,25.86,D
-2.15734,110.233,309.79,2.04,1.39,2026-09-18,0054,T,39,6.1NRT,293.27,10.99,D
-2.16096,110.22659,314.01,2.04,1.39,2026-09-18,0054,T,41,6.1NRT,293.27,17.84,D
-2.20198,110.16601,320.3,2.06,1.4,2026-09-18,0054,T,55,6.1NRT,295.23,29.29,D
-2.98136,115.39855,315.36,1.01,1,2026-09-18,0054,T,70,6.1NRT,295.04,9.87,D
-2.98261,115.40728,314.98,1.01,1,2026-09-18,0054,T,69,6.1NRT,295.16,9.25,D
-2.98387,115.41607,310.41,1.01,1,2026-09-18,0054,T,37,6.1NRT,295.71,5.24,D
-3.57487,119.59122,315.37,1.44,1.19,2026-09-18,0054,T,57,6.1NRT,300.79,11.86,D
-2.95336,115.07658,312.15,1.02,1.01,2026-09-18,0054,T,64,6.1NRT,295.72,6.42,D
-3.00151,115.41353,333.47,1.01,1,2026-09-18,0054,T,87,6.1NRT,296.5,28.51,D
-3.02163,115.35037,313.12,1.01,1,2026-09-18,0054,T,64,6.1NRT,296.82,7.96,D
-2.28917,110.21939,316.09,2.03,1.39,2026-09-18,0054,T,71,6.1NRT,294.77,25.94,D
-2.88486,114.27776,311.52,1.08,1.04,2026-09-18,0054,T,63,6.1NRT,294.78,6.91,D
-2.88623,114.28718,319.9,1.08,1.04,2026-09-18,0054,T,76,6.1NRT,294.29,14.79,D
-3.03028,115.15943,326.11,1.01,1.01,2026-09-18,0054,T,81,6.1NRT,300.05,17.37,D
-3.03155,115.1683,317.02,1.01,1.01,2026-09-18,0054,T,65,6.1NRT,299.27,7.84,D
-3.10476,115.67918,309.23,1,1,2026-09-18,0054,T,46,6.1NRT,293.22,3.97,D
-3.03914,115.15819,316.66,1.01,1.01,2026-09-18,0054,T,66,6.1NRT,299.13,7.81,D
-3.07462,115.4059,316.45,1.01,1,2026-09-18,0054,T,70,6.1NRT,296.79,10.28,D
-2.60869,112.01926,330.83,1.46,1.19,2026-09-18,0054,T,85,6.1NRT,294.18,42.61,D
-2.61404,112.01254,318.11,1.46,1.19,2026-09-18,0054,T,74,6.1NRT,293.65,19.54,D
-2.61595,112.02529,319.19,1.46,1.19,2026-09-18,0054,T,75,6.1NRT,293.85,20.24,D
-2.62646,112.02385,316.3,1.46,1.19,2026-09-18,0054,T,45,6.1NRT,294.31,15.56,D
-2.97806,114.4115,309.77,1.06,1.03,2026-09-18,0054,T,0,6.1NRT,293.53,4.96,D
-2.56815,111.55798,317.97,1.58,1.24,2026-09-18,0054,T,22,6.1NRT,294.76,17.83,D
-2.57019,111.57175,318.55,1.58,1.24,2026-09-18,0054,T,33,6.1NRT,294.4,18.08,D
-2.63056,111.60527,312.71,1.57,1.23,2026-09-18,0054,T,65,6.1NRT,294.53,13.18,D
-2.97403,113.9966,342.71,1.1,1.05,2026-09-18,0054,T,92,6.1NRT,298.67,49.61,D
-2.98326,113.99531,316.21,1.1,1.05,2026-09-18,0054,T,41,6.1NRT,293.91,11.6,D
-2.99935,114.04221,348.5,1.1,1.05,2026-09-18,0054,T,95,6.1NRT,299.69,58.4,D
-3.00734,114.04426,365.26,1.1,1.04,2026-09-18,0054,T,75,6.1NRT,299.62,105.58,D
-2.47781,110.25158,311.33,2,1.38,2026-09-18,0054,T,60,6.1NRT,294.54,15.96,D
-3.04639,113.98969,334.52,1.1,1.05,2026-09-18,0054,T,87,6.1NRT,295.55,33.99,D
-3.04778,113.99934,341.77,1.1,1.05,2026-09-18,0054,T,91,6.1NRT,297.42,47.2,D
-3.04917,114.00898,323.77,1.1,1.05,2026-09-18,0054,T,68,6.1NRT,294.91,18.79,D
-3.04585,113.92063,347.11,1.11,1.05,2026-09-18,0054,T,89,6.1NRT,301.73,57.43,D
-2.90822,112.89636,321.6,1.26,1.12,2026-09-18,0054,T,60,6.1NRT,292.36,16.64,D
-2.91963,112.90601,316.91,1.26,1.12,2026-09-18,0054,T,36,6.1NRT,290.5,10.31,D
-2.68497,111.18568,312.98,1.68,1.27,2026-09-18,0054,T,65,6.1NRT,293.95,12.99,D
-3.19755,114.78557,318.99,1.03,1.02,2026-09-18,0054,T,55,6.1NRT,293.46,9.22,D
-3.10756,114.03407,338.22,1.1,1.04,2026-09-18,0054,T,89,6.1NRT,298.78,39.23,D
-3.10897,114.04366,327.77,1.1,1.04,2026-09-18,0054,T,67,6.1NRT,296.39,21.71,D
-3.11476,113.95448,328.43,1.1,1.05,2026-09-18,0054,T,36,6.1NRT,297.13,22.06,D
-3.11978,113.9241,336.26,1.11,1.05,2026-09-18,0054,T,87,6.1NRT,299.32,32.09,D
-3.12058,113.86441,322.65,1.12,1.05,2026-09-18,0054,T,43,6.1NRT,296.94,15.57,D
-3.12199,113.87417,332.22,1.11,1.05,2026-09-18,0054,T,85,6.1NRT,299.92,29.08,D
-3.15126,114.07681,314.87,1.09,1.04,2026-09-18,0054,T,11,6.1NRT,298.2,7.51,D
-3.24103,114.69962,324.65,1.04,1.02,2026-09-18,0054,T,79,6.1NRT,290.02,16.36,D
-3.16044,114.07552,334.1,1.09,1.04,2026-09-18,0054,T,87,6.1NRT,300.01,32,D
-3.1456,113.84098,328.2,1.12,1.05,2026-09-18,0054,T,39,6.1NRT,299.38,19.99,D
-3.147,113.85078,340.48,1.12,1.05,2026-09-18,0054,T,86,6.1NRT,299.69,41.46,D
-3.15627,113.84946,331.82,1.12,1.05,2026-09-18,0054,T,77,6.1NRT,298.95,26.43,D
-3.15504,113.79309,325.95,1.12,1.06,2026-09-18,0054,T,52,6.1NRT,297.96,18.51,D
-3.15648,113.80291,327.58,1.12,1.06,2026-09-18,0054,T,74,6.1NRT,299.62,21.79,D
-3.15792,113.81271,317.6,1.12,1.05,2026-09-18,0054,T,22,6.1NRT,299.94,10.14,D
-3.16224,113.84206,321.04,1.12,1.05,2026-09-18,0054,T,58,6.1NRT,300.25,14.88,D
-3.18932,113.89789,328.48,1.11,1.05,2026-09-18,0054,T,79,6.1NRT,297.84,23.59,D
-2.73046,110.71397,314.28,1.82,1.32,2026-09-18,0054,T,67,6.1NRT,292.66,20.22,D
